,,,Agena D debris,,,16.17,,1969-082DS,4312.0,,,,,Rocket Fragmentation Debris
,,,NABEO 'Pride of Bavaria' (attached to Electron kick stage),,,156.0,,2018-088C,43692.0,,,,,Rocket Body
17.3155511995055,,8.9844,Beidou DW 24,,1.7,1014.0,10.0,2017-069A,43001.0,2.2,1.7,2.89,Box + 2 Pan,Payload
17.3155511995055,,8.9844,Beidou DW 25,,1.7,1014.0,10.0,2017-069B,43002.0,2.2,1.7,2.89,Box + 2 Pan,Payload
39.1336807913658,,33.7642670444563,H-18 (Long March (CZ) YF) (Long March (CZ) 3B/YZ-1),3.0,,2800.0,3.0,2017-069C,43003.0,12.83,,7.06858347057703,Cyl + 1 Nozzle,Rocket Body
7.06858347057703,,5.89048622548086,YZ-1 (Long March (CZ) 3B/YZ-1),3.0,,5000.0,4.0,2017-069D,43004.0,4.0,,5.65486677646163,Double Cone,Rocket Body
8.63893928327101,,7.67569625088326,L-14B-res (YF40B-res) (Long March (CZ) 4C),2.9,,1000.0,2.9,2018-043B,43462.0,1.92,,5.568,Cyl,Rocket Body
73.750702040974,,34.0633333333333,Chinasat 18,,2.5,5250.0,30.0,2019-053A,44493.0,5.0,2.5,6.25,Box + 2 Pan,Payload
21.3285644757443,,10.846,Gaofen 5,,2.0,2700.0,8.0,2018-043A,43461.0,2.0,2.0,4.0,Box + 3 Pan,Payload
17.4075780290421,,16.1281512853666,Crew Dragon operational debris (trunk),3.7,,2300.0,3.7,2021-103B,52508.0,3.7,,10.7521008569111,Cyl,Other Mission Related Object
64.3802344786689,,58.1462068988749,"Delta IV DCSS 5 (Delta 4M+(5,4))",,,3510.0,12.0,2016-075B,41880.0,,,20.3481741571174,Cyl + 1 Nozzle,Rocket Body
27.5921076312379,,11.0874666666667,Starlink 3793,,2.8,260.0,9.0,2022-045BB,52380.0,0.2,2.8,0.56,Box + 1 Pan,Payload
27.5921076312379,,11.0874666666667,Starlink 3803,,2.8,260.0,9.0,2022-045BC,52381.0,0.2,2.8,0.56,Box + 1 Pan,Payload
27.5921076312379,,11.0874666666667,Starlink 3799,,2.8,260.0,9.0,2022-045BD,52382.0,0.2,2.8,0.56,Box + 1 Pan,Payload
22.8116631660992,,12.1450381056767,Mohammed VI-A,2.0,,1110.0,8.0,2017-070A,43005.0,4.0,,2.59807621135332,Hex Cyl + 3 Pan,Payload
0.140000352485428,,0.110112822508322,Starlink operational debris (deployment rail),0.02,,100.0,,2020-055BL,46085.0,7.0,,0.000314159265358979,Cyl,Rocket Mission Related Object
0.140000352485428,,0.110112822508322,Starlink operational debris (deployment rail),0.02,,100.0,,2020-055BM,46086.0,7.0,,0.000314159265358979,Cyl,Rocket Mission Related Object
0.0435889894354067,,0.035,SUCHAI-2,,0.1,4.0,0.3,2022-033AM,52192.0,0.3,0.1,0.01,Box,Payload
0.142008315196469,,0.0980666666666667,Jilin-1 Gaofen 3D-30,,0.2,43.0,0.5,2022-048E,52447.0,0.3,0.2,0.04,Box + 2 Pan,Payload
0.140000352485428,,0.110112822508322,Starlink operational debris (deployment rail),0.02,,100.0,,2020-055BN,46087.0,7.0,,0.000314159265358979,Cyl,Rocket Mission Related Object
27.5921076312379,,11.0874666666667,Starlink 3811,,2.8,260.0,9.0,2022-045BE,52383.0,0.2,2.8,0.56,Box + 1 Pan,Payload
0.140000352485428,,0.110112822508322,Starlink operational debris (deployment rail),0.02,,50.0,7.0,2022-045BF,52384.0,7.0,,0.000314159265358979,Cyl,Rocket Mission Related Object
45.3806,,39.98,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),3.66,,4300.0,15.95,2022-029IA,,15.53,,10.5052,Cyl,Rocket Body
0.140000352485428,,0.110112822508322,Starlink operational debris (deployment rail),0.02,,50.0,7.0,2022-045BG,52385.0,7.0,,0.000314159265358979,Cyl,Rocket Mission Related Object
7.6162,,4.9913,Gaofen 9-05,,1.5,1700.0,,2020-058A,46232.0,1.9,1.5,2.25,Box + 2 Pan,Payload
0.140000352485428,,0.110112822508322,Starlink operational debris (deployment rail),0.02,,50.0,7.0,2022-045BH,52386.0,7.0,,0.000314159265358979,Cyl,Rocket Mission Related Object
0.140000352485428,,0.110112822508322,Starlink operational debris (deployment rail),0.02,,50.0,7.0,2022-045BJ,52387.0,7.0,,0.000314159265358979,Cyl,Rocket Mission Related Object
0.433012701892219,,0.375,Qiancheng-01,,0.5,65.0,0.5,2019-052A,44486.0,0.5,0.5,0.25,Box,Payload
0.554526825320471,,0.475,Tiantuo 5,,0.5,20.0,0.7,2020-058C,46234.0,0.7,0.5,0.25,Box,Payload
0.0938083151964686,,0.08,Duogongneng Shiyan Weixing,,0.2,10.0,0.3,2020-058B,46233.0,0.3,0.2,0.04,Box,Payload
0.12369316876853,,0.105,Tianqi-2,,0.3,8.0,0.3,2019-052B,44487.0,0.3,0.2,0.06,Box,Payload
17.4075780290421,,16.1281512853666,Crew Dragon operational debris (trunk),3.7,,2300.0,3.7,2022-037B,52319.0,3.7,,10.7521008569111,Cyl,Payload Mission Related Object
27.5921076312379,,11.0874666666667,Starlink 3815,,2.8,260.0,9.0,2022-045H,52338.0,0.2,2.8,0.56,Box + 1 Pan,Payload
27.5921076312379,,11.0874666666667,Starlink 3792,,2.8,260.0,9.0,2022-045J,52339.0,0.2,2.8,0.56,Box + 1 Pan,Payload
27.5921076312379,,11.0874666666667,Starlink 3818,,2.8,260.0,9.0,2022-045K,52340.0,0.2,2.8,0.56,Box + 1 Pan,Payload
27.5921076312379,,11.0874666666667,Starlink 3550,,2.8,260.0,9.0,2022-045AU,52373.0,0.2,2.8,0.56,Box + 1 Pan,Payload
23.2824756075773,,21.6769893097696,Crew Dragon 4,4.0,,13055.0,4.9,2022-042A,52318.0,4.9,,12.5663706143592,Cone + Cyl,Payload
27.5921076312379,,11.0874666666667,Starlink 3762,,2.8,260.0,9.0,2022-045AV,52374.0,0.2,2.8,0.56,Box + 1 Pan,Payload
0.142008315196469,,0.0980666666666667,Jilin-1 Gaofen 3D-31,,0.2,43.0,0.5,2022-048F,52448.0,0.3,0.2,0.04,Box + 2 Pan,Payload
27.5921076312379,,11.0874666666667,Starlink 3785,,2.8,260.0,9.0,2022-045AW,52375.0,0.2,2.8,0.56,Box + 1 Pan,Payload
0.142008315196469,,0.0980666666666667,Jilin-1 Gaofen 3D-32,,0.2,43.0,0.5,2022-048G,52449.0,0.3,0.2,0.04,Box + 2 Pan,Payload
27.5921076312379,,11.0874666666667,Starlink 3767,,2.8,260.0,9.0,2022-045AX,52376.0,0.2,2.8,0.56,Box + 1 Pan,Payload
27.5921076312379,,11.0874666666667,Starlink 3805,,2.8,260.0,9.0,2022-045AY,52377.0,0.2,2.8,0.56,Box + 1 Pan,Payload
0.142008315196469,,0.0980666666666667,Jilin-1 Gaofen 3D-33,,0.2,43.0,0.5,2022-048H,52450.0,0.3,0.2,0.04,Box + 2 Pan,Payload
27.5921076312379,,11.0874666666667,Starlink 3806,,2.8,260.0,9.0,2022-045AZ,52378.0,0.2,2.8,0.56,Box + 1 Pan,Payload
0.142008315196469,,0.0980666666666667,Jilin-1 Kuanfu-01C,,0.2,43.0,0.5,2022-048A,52443.0,0.3,0.2,0.04,Box + 2 Pan,Payload
27.5921076312379,,11.0874666666667,Starlink 3800,,2.8,260.0,9.0,2022-045BA,52379.0,0.2,2.8,0.56,Box + 1 Pan,Payload
0.142008315196469,,0.0980666666666667,Jilin-1 Gaofen 3D-27,,0.2,43.0,0.5,2022-048B,52444.0,0.3,0.2,0.04,Box + 2 Pan,Payload
0.142008315196469,,0.0980666666666667,Jilin-1 Gaofen 3D-28,,0.2,43.0,0.5,2022-048C,52445.0,0.3,0.2,0.04,Box + 2 Pan,Payload
,,,Elektron 1 debris,,,3.38,,1964-006M,16548.0,,,,,Payload Fragmentation Debris
0.142008315196469,,0.0980666666666667,Jilin-1 Gaofen 3D-29,,0.2,43.0,0.5,2022-048D,52446.0,0.3,0.2,0.04,Box + 2 Pan,Payload
18.668308636051,,16.7759476905368,Blok-I (Soyuz-2-1A Volga),2.66,,2350.0,6.7,2016-026D,41467.0,6.7,,5.55716324493499,Cyl,Rocket Body
9.99096536130516,,9.30084213058526,Blok-ML (Molniya-M Blok-ML),2.58,,900.0,,2001-030D,26870.0,3.3,,5.22792433483878,Cyl,Rocket Body
0.1911,,0.1076,Flock 2e'-8,,0.1,4.7,0.3,1998-067JU,41570.0,0.3,0.1,0.018,Box + 2 Pan,Payload
45.3806,,39.98,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),3.66,,4300.0,15.95,2020-055IA,,15.53,,10.5052,Cyl,Rocket Body
6.7413,,5.66648161764705,Iridium 30,,8.37,662.0,8.37,1997-051F,24949.0,4.06,1.0,3.85,Box + 2 Pan,Payload
6.7413,,5.66648161764705,Iridium 77,,8.37,662.0,8.37,1998-051E,25471.0,4.06,1.0,3.85,Box + 2 Pan,Payload
,,,Delta 7925 PAM-D operational debris (yo-yo weight),,,1.0,,1999-055D,26789.0,,,,Cyl + 1 Cable,Rocket Mission Related Object
12.5663706143592,,8.21789806830189,Briz-M auxiliary tank (DTB),,4.0,1000.0,4.0,2014-010D,39615.0,2.1,4.0,7.45360590058275,Torus,Rocket Mission Related Object
45.3806,,39.98,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),3.66,,3000.0,15.95,2016-028B,41472.0,15.53,,10.5052,Cyl,Rocket Body
0.099498743710662,,0.075,TuPOD,,0.3,2.0,0.3,1998-067KY,41936.0,0.3,0.1,0.03,Box,Payload
25.7328110004525,,18.0529802034946,X-37B OTV-5,2.9,,4990.0,8.8,2017-052A,42932.0,8.8,,3.30259927708627,Half Cyl + 2 Wing,Payload
49.8908125049458,,34.7156672156415,USA 278,4.0,,4000.0,10.0,2017-056A,42941.0,7.0,,12.5663706143592,Cyl + 2 Pan,Payload
60.2525145841952,,33.4694417460128,Dragon CRS-12,3.7,,7690.0,16.5,2017-045A,42904.0,5.3,,10.7521008569111,Trunc Cone + Cyl + 2 Pan,Payload
,,,Elektron 1 debris,,,3.38,,1964-006F,14428.0,,,,,Payload Fragmentation Debris
0.1911,,0.1076,Flock 1-03,,0.1,4.7,0.3,1998-067DG,39512.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1-04,,0.1,4.7,0.3,1998-067DH,39513.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1-01,,0.1,4.7,0.3,1998-067DJ,39514.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1-02,,0.1,4.7,0.3,1998-067DK,39515.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1-05,,0.1,4.7,0.3,1998-067DL,39518.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1-06,,0.1,4.7,0.3,1998-067DM,39519.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1-11,,0.1,4.7,0.3,1998-067DN,39520.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1-12,,0.1,4.7,0.3,1998-067DP,39521.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1-13,,0.1,4.7,0.3,1998-067DQ,39525.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1-07,,0.1,4.7,0.3,1998-067DR,39526.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1-15,,0.1,4.7,0.3,1998-067DS,39527.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1-16,,0.1,4.7,0.3,1998-067DT,39528.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1-09,,0.1,4.7,0.3,1998-067DU,39529.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1-10,,0.1,4.7,0.3,1998-067DV,39530.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1-14,,0.1,4.7,0.3,1998-067DW,39531.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1-08,,0.1,4.7,0.3,1998-067DX,39532.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1-17,,0.1,4.7,0.3,1998-067DY,39555.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1-18,,0.1,4.7,0.3,1998-067DZ,39556.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1-21,,0.1,4.7,0.3,1998-067EA,39557.0,0.3,0.1,0.018,Box + 2 Pan,Payload
8.63893928327101,,7.67569625088326,L-14B-res (YF40B-res) (Long March (CZ) 4C),2.9,,1000.0,2.9,2022-027B,52085.0,1.92,,5.568,Cyl,Rocket Body
0.1911,,0.1076,Flock 1-22,,0.1,4.7,0.3,1998-067EB,39558.0,0.3,0.1,0.018,Box + 2 Pan,Payload
24.5506163444191,,21.560122063056,Blok-I (Soyuz-2-1A),2.66,,2350.0,8.99,2022-028B,52087.0,8.99,,5.55716324493499,Cyl,Rocket Body
0.1911,,0.1076,Flock 1-19,,0.1,4.7,0.3,1998-067EC,39559.0,0.3,0.1,0.018,Box + 2 Pan,Payload
23.657,,13.5615,Starlink 3537,,1.5,260.0,8.86,2022-029A,52088.0,0.1,3.7,0.2311,Box + 1 Pan,Payload
0.1911,,0.1076,Flock 1-20,,0.1,4.7,0.3,1998-067ED,39560.0,0.3,0.1,0.018,Box + 2 Pan,Payload
23.657,,13.5615,Starlink 3722,,1.5,260.0,8.86,2022-029B,52089.0,0.1,3.7,0.2311,Box + 1 Pan,Payload
23.657,,13.5615,Starlink 3712,,1.5,260.0,8.86,2022-029C,52090.0,0.1,3.7,0.2311,Box + 1 Pan,Payload
0.1911,,0.1076,Flock 1-25,,0.1,4.7,0.3,1998-067EE,39561.0,0.3,0.1,0.018,Box + 2 Pan,Payload
23.657,,13.5615,Starlink 3713,,1.5,260.0,8.86,2022-029D,52091.0,0.1,3.7,0.2311,Box + 1 Pan,Payload
0.1911,,0.1076,Flock 1-23,,0.1,4.7,0.3,1998-067EF,39562.0,0.3,0.1,0.018,Box + 2 Pan,Payload
23.657,,13.5615,Starlink 3716,,1.5,260.0,8.86,2022-029E,52092.0,0.1,3.7,0.2311,Box + 1 Pan,Payload
0.1911,,0.1076,Flock 1-26,,0.1,4.7,0.3,1998-067EG,39563.0,0.3,0.1,0.018,Box + 2 Pan,Payload
23.657,,13.5615,Starlink 3673,,1.5,260.0,8.86,2022-029F,52093.0,0.1,3.7,0.2311,Box + 1 Pan,Payload
23.657,,13.5615,Starlink 3687,,1.5,260.0,8.86,2022-029Y,52110.0,0.1,3.7,0.2311,Box + 1 Pan,Payload
0.1911,,0.1076,Flock 1-24,,0.1,4.7,0.3,1998-067EH,39564.0,0.3,0.1,0.018,Box + 2 Pan,Payload
23.657,,13.5615,Starlink 3731,,1.5,260.0,8.86,2022-029X,52109.0,0.1,3.7,0.2311,Box + 1 Pan,Payload
0.1911,,0.1076,Flock 1-27,,0.1,4.7,0.3,1998-067EP,39570.0,0.3,0.1,0.018,Box + 2 Pan,Payload
23.657,,13.5615,Starlink 3678,,1.5,260.0,8.86,2022-029AK,52121.0,0.1,3.7,0.2311,Box + 1 Pan,Payload
0.1911,,0.1076,Flock 1-28,,0.1,4.7,0.3,1998-067EQ,39571.0,0.3,0.1,0.018,Box + 2 Pan,Payload
23.657,,13.5615,Starlink 3684,,1.5,260.0,8.86,2022-029AN,52124.0,0.1,3.7,0.2311,Box + 1 Pan,Payload
23.657,,13.5615,Starlink 3726,,1.5,260.0,8.86,2022-029AL,52122.0,0.1,3.7,0.2311,Box + 1 Pan,Payload
0.1911,,0.1076,Flock 1b-26,,0.1,4.7,0.3,1998-067EW,40124.0,0.3,0.1,0.018,Box + 2 Pan,Payload
23.657,,13.5615,Starlink 3729,,1.5,260.0,8.86,2022-029AZ,52135.0,0.1,3.7,0.2311,Box + 1 Pan,Payload
0.1911,,0.1076,Flock 1b-25,,0.1,4.7,0.3,1998-067EX,40125.0,0.3,0.1,0.018,Box + 2 Pan,Payload
3.34505046240324,,1.71246666666667,Tiankun-2,,0.7,90.0,2.7,2022-031A,52150.0,1.0,0.7,0.49,Box + 4 Pan,Payload
0.1911,,0.1076,Flock 1b-15,,0.1,4.7,0.3,1998-067EY,40126.0,0.3,0.1,0.018,Box + 2 Pan,Payload
30.0095731271057,,20.131,Pujiang-2,,3.0,2000.0,7.5,2022-031B,52151.0,4.0,3.0,9.0,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1e-8,,0.1,4.7,0.3,1998-067GK,40727.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1b-16,,0.1,4.7,0.3,1998-067EZ,40127.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1e-5,,0.1,4.7,0.3,1998-067GL,40728.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1b-1,,0.1,4.7,0.3,1998-067FA,40131.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1e-6,,0.1,4.7,0.3,1998-067GM,40729.0,0.3,0.1,0.018,Box + 2 Pan,Payload
37.3325357032712,,23.7977225230762,Cygnus CRS-8E,2.9,,7919.0,10.5,2017-071A,43006.0,6.4,,6.60519855417254,Cyl + 2 Pan,Payload
16.9962575798432,,15.4684168281127,Antares second stage (Castor 30XL) (Antares 230),3.9,,1185.0,3.9,2017-071B,43007.0,3.1,,11.9459060652752,Cyl,Rocket Body
0.1911,,0.1076,Flock 1b-2,,0.1,4.7,0.3,1998-067FB,40132.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1e-9,,0.1,4.7,0.3,1998-067GN,40736.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1b-7,,0.1,4.7,0.3,1998-067FC,40133.0,0.3,0.1,0.018,Box + 2 Pan,Payload
89.7508987619171,,39.4233333333333,Bangabandhu 1,,2.5,3700.0,38.0,2018-044A,43463.0,5.0,2.5,6.25,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1b-8,,0.1,4.7,0.3,1998-067FD,40134.0,0.3,0.1,0.018,Box + 2 Pan,Payload
45.3806,,39.98,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),3.66,,4300.0,15.95,2018-044B,43464.0,15.53,,10.5052,Cyl,Rocket Body
0.694550214167413,,0.6,USA 287,,0.6,100.0,0.6,2018-036G,43465.0,0.7,0.6,0.36,Box,Payload
0.1911,,0.1076,Flock 1e-10,,0.1,4.7,0.3,1998-067GP,40737.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1b-18,,0.1,4.7,0.3,1998-067FE,40139.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1e-11,,0.1,4.7,0.3,1998-067GQ,40738.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1b-17,,0.1,4.7,0.3,1998-067FF,40140.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1e-12,,0.1,4.7,0.3,1998-067GR,40739.0,0.3,0.1,0.018,Box + 2 Pan,Payload
39.5204317831122,,34.6645296892506,L-15 (YF-115) (Long March (CZ) 7),3.35,,6000.0,11.5,2022-050D,52512.0,11.5,,8.81413088872786,Cyl,Rocket Body
0.1911,,0.1076,Flock 1b-27,,0.1,4.7,0.3,1998-067FN,40422.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.0938083151964686,,0.08,E-Space 1,,0.2,10.0,1.0,2022-047AF,52423.0,0.3,0.2,0.04,Box,Payload
0.1911,,0.1076,Flock 1e-13,,0.1,4.7,0.3,1998-067GS,40740.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1b-28,,0.1,4.7,0.3,1998-067FP,40423.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.1911,,0.1076,Flock 1e-14,,0.1,4.7,0.3,1998-067GT,40741.0,0.3,0.1,0.018,Box + 2 Pan,Payload
31.4119627422997,,25.6875480533019,Tianzhou-4,3.35,,12910.0,9.0,2022-050A,52509.0,9.0,,8.81413088872786,Step Cyl + 2 Pan,Payload
0.1911,,0.1076,Flock 1b-21,,0.1,4.7,0.3,1998-067FQ,40427.0,0.3,0.1,0.018,Box + 2 Pan,Payload
0.704561033552098,,0.58125,Hypatia,,0.75,37.0,0.75,2020-061A,46272.0,0.75,0.4,0.3,Box,Payload
